,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
109,Ghana,2,,,,,2,,0.1
110,Honduras,2,,,,,2,,0.2
111,Saint Martin,2,,,,,2,,
112,Turkey,2,1.0,,,,2,,
113,Guyana,1,,1.0,,,0,,
114,Andorra,1,,,,,1,,
115,Jordan,1,,,,,1,,0.1
116,Nepal,1,,,,1.0,0,,
117,Bhutan,1,,,,,1,,
118,Ivory Coast,1,,,,,1,,
119,DRC,1,,,,,1,,
120,French Polynesia,1,,,,,1,,
121,Gibraltar,1,,,,1.0,0,,
122,Vatican City,1,,,,,1,,
123,Mongolia,1,,,,,1,,0.3
124,St. Barth,1,,,,,1,,
125,St. Vincent Grenadines,1,,,,,1,,
126,Togo,1,,,,,1,,0.1
127,Trinidad and Tobago,1,,,,,1,,0.7
128,Total:,135165,609.0,4990.0,16.0,70407.0,59768,5759.0,17.3
