,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
66,San Marino,187,+12,20.0,,4.0,163,13.0,5511.0
67,Slovakia,186,+1,,,7.0,179,2.0,34.0
68,Latvia,180,+41,,,1.0,179,,95.0
69,Hungary,167,+36,7.0,1.0,16.0,144,6.0,17.0
70,Lithuania,160,+17,1.0,,1.0,158,1.0,59.0
71,Uruguay,158,,,,,158,2.0,45.0
72,Morocco,143,+28,4.0,,5.0,134,1.0,4.0
73,North Macedonia,136,+21,2.0,1.0,1.0,133,1.0,65.0
74,Costa Rica,134,,2.0,,2.0,130,2.0,26.0
75,Andorra,133,+20,1.0,,1.0,131,2.0,1721.0
76,Bosnia and Herzegovina,131,+5,1.0,,2.0,128,1.0,40.0
77,Jordan,127,+15,,,1.0,126,,12.0
78,Vietnam,123,+10,,,17.0,106,2.0,1.0
79,Faeroe Islands,118,+3,,,14.0,104,,2415.0
80,Cyprus,116,+21,1.0,,3.0,112,3.0,96.0
81,Moldova,109,+15,1.0,,2.0,106,3.0,27.0
82,Malta,107,+17,,,2.0,105,1.0,242.0
83,Albania,104,+15,4.0,2.0,2.0,98,2.0,36.0
84,New Zealand,102,,,,,102,,21.0
85,Burkina Faso,99,+24,4.0,,5.0,90,,5.0
86,Sri Lanka,97,+15,,,2.0,95,2.0,5.0
87,Brunei,91,+3,,,2.0,89,2.0,208.0
88,Tunisia,89,+14,3.0,,1.0,85,11.0,8.0
89,Cambodia,87,+3,,,2.0,85,1.0,5.0
90,Belarus,81,+5,,,22.0,59,,9.0
91,Venezuela,77,+7,,,15.0,62,2.0,3.0
92,Ukraine,73,,3.0,,1.0,69,,2.0
93,Azerbaijan,72,+7,1.0,,10.0,61,3.0,7.0
94,Réunion,71,+7,,,1.0,70,,79.0
95,Senegal,67,,,,5.0,62,,4.0
96,Oman,66,+11,,,17.0,49,,13.0
97,Kazakhstan,62,+2,,,,62,,3.0
98,Georgia,61,+7,,,8.0,53,1.0,15.0
99,Palestine,59,,,,17.0,42,,12.0
100,Guadeloupe,58,,1.0,,,57,4.0,145.0
101,Cameroon,56,+16,,,2.0,54,,2.0
102,Trinidad and Tobago,51,+1,,,,51,,36.0
103,Liechtenstein,46,+9,,,,46,,1206.0
104,Uzbekistan,46,+3,,,,46,,1.0
105,Martinique,44,,1.0,,,43,7.0,117.0
106,Afghanistan,40,,1.0,,1.0,38,,1.0
107,Cuba,40,+5,1.0,,,39,3.0,4.0
108,Mauritius,36,+8,2.0,,,34,1.0,28.0
109,DRC,36,+6,1.0,,,35,,0.4
110,Nigeria,36,+6,1.0,1.0,2.0,33,,0.2
111,Channel Islands,36,+4,,,,36,,207.0
112,Bangladesh,33,+6,3.0,1.0,5.0,25,,0.2
113,Puerto Rico,31,+8,2.0,1.0,1.0,28,,11.0
114,Guam,29,+2,1.0,,,28,,172.0
115,Montenegro,27,+6,1.0,1.0,,26,,43.0
116,Bolivia,27,+3,,,,27,,2.0
117,Honduras,27,+1,,,,27,,3.0
118,Macao,25,+3,,,10.0,15,,39.0
119,Ivory Coast,25,+11,,,2.0,23,,0.9
120,Ghana,24,+1,1.0,,,23,,0.8
121,Monaco,23,,,,1.0,22,,586.0
122,Paraguay,22,,1.0,,,21,1.0,3.0
123,Mayotte,21,+10,,,,21,,77.0
124,Guatemala,20,+1,1.0,,,19,,1.0
125,French Guiana,20,+2,,,6.0,14,,67.0
126,Guyana,19,,1.0,,,18,,24.0
127,Jamaica,19,,1.0,,2.0,16,,6.0
128,Rwanda,19,,,,,19,,1.0
129,French Polynesia,18,,,,,18,,64.0
130,Togo,18,+2,,,,18,,2.0
131,Barbados,17,+3,,,,17,,59.0
132,U.S. Virgin Islands,17,+11,,,,17,,163.0
133,Kenya,16,+1,,,,16,,0.3
134,Kyrgyzstan,16,+2,,,,16,,2.0
135,Gibraltar,15,,,,5.0,10,,445.0
136,Isle of Man,13,+8,,,,13,,153.0
137,Maldives,13,,,,5.0,8,,24.0
138,Madagascar,12,+9,,,,12,,0.4
139,Tanzania,12,,,,,12,,0.2
140,Ethiopia,11,,,,,11,,0.1
141,Mongolia,10,,,,,10,,3.0
142,Aruba,9,,,,1.0,8,,84.0
143,Equatorial Guinea,9,+3,,,,9,,6.0
144,New Caledonia,8,+4,,,,8,,28.0
145,Seychelles,7,,,,,7,,71.0
146,Bermuda,6,,,,,6,,96.0
147,Haiti,6,+4,,,,6,,0.5
148,Gabon,5,,1.0,,,4,,2.0
149,Saint Martin,5,,,,,5,,129.0
150,Suriname,5,,,,,5,,9.0
151,Curaçao,4,+1,1.0,,,3,,24.0
152,Bahamas,4,,,,,4,,10.0
153,Greenland,4,,,,,4,,70.0
154,Guinea,4,+2,,,,4,,0.3
155,Eswatini,4,,,,,4,,3.0
156,Cayman Islands,3,,1.0,,,2,,46.0
157,Zimbabwe,3,,1.0,1.0,,2,,0.2
158,Cabo Verde,3,,,,,3,,5.0
159,CAR,3,,,,,3,,0.6
160,Congo,3,,,,,3,,0.5
161,El Salvador,3,,,,,3,,0.5
162,Fiji,3,+1,,,,3,,3.0
163,Liberia,3,,,,,3,,0.6
164,Namibia,3,,,,,3,,1.0
165,St. Barth,3,,,,,3,,304.0
166,Saint Lucia,3,+1,,,,3,,16.0
167,Zambia,3,,,,,3,,0.2
168,Gambia,2,+1,1.0,1.0,,1,,0.8
169,Sudan,2,,1.0,,,1,,0.05
170,Nepal,2,+1,,,1.0,1,,0.07
171,Angola,2,,,,,2,,0.06
172,Benin,2,,,,,2,,0.2
173,Bhutan,2,,,,,2,,3.0
174,Mauritania,2,,,,,2,,0.4
175,Myanmar,2,+2,,,,2,,0.04
176,Nicaragua,2,,,,,2,,0.3
177,Niger,2,,,,,2,,0.08
178,Sint Maarten,2,+1,,,,2,,47.0
179,Antigua and Barbuda,1,,,,,1,,10.0
180,Belize,1,+1,,,,1,,3.0
181,Chad,1,,,,,1,,0.06
182,Djibouti,1,,,,,1,,1.0
183,Dominica,1,,,,,1,,14.0
184,Eritrea,1,,,,,1,,0.3
185,Grenada,1,,,,,1,,9.0
186,Vatican City,1,,,,,1,,1248.0
187,Montserrat,1,,,,,1,,200.0
188,Mozambique,1,,,,,1,,0.03
189,Papua New Guinea,1,,,,,1,,0.1
190,St. Vincent Grenadines,1,,,,,1,,9.0
191,Somalia,1,,,,,1,,0.06
192,Syria,1,,,,,1,,0.06
193,Timor-Leste,1,,,,,1,,0.8
194,Turks and Caicos,1,+1,,,,1,,26.0
195,Uganda,1,,,,,1,,0.02
196,Total:,372634,35204,16314.0,1676.0,101373.0,254947,12192.0,47.8
