,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
0,,"
North America
","4,000,715","+5,027","186,090",+286,"1,842,031","+4,331","1,972,594","19,172",,,,,,North America,"
",,
1,,"
South America
","2,894,611",+987,"105,209",+53,"1,874,281",+510,"915,121","13,694",,,,,,South America,"
",,
2,,"
Asia
","2,964,902","+7,434","70,391",+267,"2,052,336","+8,000","842,175","19,450",,,,,,Asia,"
",,
3,,"
Europe
","2,578,306","+7,321","196,686",+120,"1,515,096","+3,556","866,524","5,335",,,,,,Europe,"
",,
4,,"
Africa
","598,263",+27,"13,286",+1,"298,199",+5,"286,778",981,,,,,,Africa,"
",,
5,,"
Oceania
","11,644",+184,130,,"9,372",+41,"2,142",18,,,,,,Australia/Oceania,"
",,
6,,"

",721,,15,,651,,55,4,,,,,,,"
",,
7,,World,"13,049,162","+20,980","571,807",+727,"7,591,966","+16,443","4,885,389","58,654","1,674",73.4,,,,All,"
",,
8,1,USA,"3,413,995",,"137,782 ",,"1,517,084",,"1,759,129","15,822","10,312",416,"42,469,607","128,281","331,065,797 ",North America,97,"2,403",8
9,2,Brazil,"1,866,176",,"72,151 ",,"1,213,512",,"580,513","8,318","8,778",339,"4,572,796","21,508","212,607,642 ",South America,114,"2,947",46
10,3,India,"879,487",+21,"23,194 ",+7,"554,429",,"301,864","8,944",637,17,"11,806,256","8,553","1,380,418,989 ",Asia,"1,570","59,516",117
11,4,Russia,"733,699","+6,537","11,439 ",+104,"504,021","+2,960","218,239","2,300","5,028",78,"23,200,000","158,973","145,936,664 ",Europe,199,"12,758",6
12,5,Peru,"326,326",,"11,870 ",,"217,111",,"97,345","1,316","9,893",360,"1,925,231","58,367","32,984,938 ",South America,101,"2,779",17
13,6,Chile,"315,041",,"6,979 ",,"283,902",,"24,160","1,995","16,476",365,"1,292,798","67,610","19,121,318 ",South America,61,"2,740",15
14,7,Spain,"300,988",,"28,403 ",,N/A,N/A,N/A,617,"6,438",607,"5,734,599","122,651","46,755,416 ",Europe,155,"1,646",8
15,8,Mexico,"299,750","+4,482","35,006 ",+276,"184,764","+3,912","79,980",378,"2,324",271,"728,484","5,648","128,973,689 ",North America,430,"3,684",177
16,9,UK,"289,603",,"44,819 ",,N/A,N/A,N/A,185,"4,265",660,"11,990,257","176,593","67,897,720 ",Europe,234,"1,515",6
17,10,South Africa,"276,242",,"4,079 ",,"134,874",,"137,289",539,"4,656",69,"2,154,391","36,312","59,330,493 ",Africa,215,"14,545",28
18,11,Iran,"257,303",,"12,829 ",,"219,993",,"24,481","3,359","3,062",153,"1,972,207","23,472","84,024,191 ",Asia,327,"6,550",43
19,12,Pakistan,"251,625","+2,753","5,266 ",+69,"161,917","+5,217","84,442","1,837","1,139",24,"1,585,170","7,173","221,002,394 ",Asia,878,"41,968",139
20,13,Italy,"243,061",,"34,954 ",,"194,928",,"13,179",68,"4,020",578,"5,938,811","98,229","60,458,616 ",Europe,249,"1,730",10
21,14,Saudi Arabia,"232,259",,"2,223 ",,"167,138",,"62,898","2,245","6,669",64,"2,270,719","65,196","34,828,860 ",Asia,150,"15,668",15
22,15,Turkey,"212,993",,"5,363 ",,"194,515",,"13,115","1,209","2,525",64,"3,975,455","47,121","84,366,376 ",Asia,396,"15,731",21
23,16,Germany,"199,950",,"9,134 ",,"184,600",,"6,216",278,"2,386",109,"6,376,054","76,093","83,793,008 ",Europe,419,"9,174",13
24,17,Bangladesh,"183,795",,"2,352 ",,"93,614",,"87,829",1,"1,116",14,"943,524","5,727","164,739,414 ",Asia,896,"70,042",175
25,18,France,"170,752",,"30,004 ",,"78,388",,"62,360",496,"2,616",460,"1,384,633","21,211","65,278,468 ",Europe,382,"2,176",47
26,19,Colombia,"150,445",,"5,307 ",,"63,451",,"81,687",875,"2,956",104,"1,031,230","20,260","50,899,239 ",South America,338,"9,591",49
27,20,Canada,"107,590",,"8,783 ",,"71,467",,"27,340","2,158","2,850",233,"3,212,879","85,104","37,752,442 ",North America,351,"4,298",12
28,21,Qatar,"103,598",,147  ,,"99,743",,"3,708",140,"36,896",52,"412,682","146,977","2,807,805 ",Asia,27,"19,101",7
29,22,Argentina,"100,166",,"1,845 ",,"42,694",,"55,627",735,"2,216",41,"466,308","10,315","45,208,584 ",South America,451,"24,503",97
30,23,Egypt,"82,070",,"3,858  ",,"24,419",,"53,793",41,802,38,"135,000","1,319","102,384,487 ",Africa,"1,248","26,538",758
31,24,Iraq,"77,506",,"3,150 ",,"44,724",,"29,632",400,"1,926",78,"671,478","16,685","40,244,224 ",Asia,519,"12,776",60
32,25,Indonesia,"75,699",,"3,606 ",,"35,638",,"36,455",,277,13,"1,061,367","3,879","273,610,921 ",Asia,"3,614","75,877",258
33,26,Sweden,"74,898",,"5,526 ",,N/A,N/A,N/A,85,"7,415",547,"600,019","59,400","10,101,302 ",Europe,135,"1,828",17
34,27,Ecuador,"67,870",,"5,047 ",,"30,283",,"32,540",308,"3,845",286,"182,523","10,341","17,650,514 ",South America,260,"3,497",97
35,28,Belarus,"64,932",,464 ,,"55,380",,"9,088",89,"6,872",49,"1,134,653","120,079","9,449,212 ",Europe,146,"20,365",8
36,29,Belgium,"62,707",+101,"9,782 ",,"17,196",,"35,729",32,"5,410",844,"1,361,830","117,487","11,591,301 ",Europe,185,"1,185",9
37,30,Kazakhstan,"59,899","+1,646",375 ,,"34,190",+376,"25,334",221,"3,189",20,"1,707,337","90,896","18,783,329 ",Asia,314,"50,089",11
38,31,Philippines,"56,259","+2,037","1,534 ",+162,"16,046","+2,009","38,679",333,513,14,"981,037","8,949","109,623,085 ",Asia,"1,949","71,462",112
39,32,Oman,"56,015",,257 ,,"36,098",,"19,660",143,"10,963",50,"238,614","46,700","5,109,547 ",Asia,91,"19,882",21
40,33,Kuwait,"54,894",,390 ,,"44,610",,"9,894",151,"12,849",91,"433,336","101,428","4,272,342 ",Asia,78,"10,955",10
41,34,UAE,"54,854",,333 ,,"45,140",,"9,381",1,"5,544",34,"3,816,000","385,691","9,893,918 ",Asia,180,"29,711",3
42,35,Ukraine,"54,133",+612,"1,398 ",+15,"26,503",+385,"26,232",81,"1,238",32,"803,657","18,380","43,723,710 ",Europe,808,"31,276",54
43,36,Netherlands,"51,022",,"6,137 ",,N/A,N/A,N/A,20,"2,977",358,"681,931","39,795","17,136,173 ",Europe,336,"2,792",25
44,37,Bolivia,"48,187",+987,"1,807 ",+53,"14,843",+510,"31,537",71,"4,126",155,"107,190","9,179","11,677,580 ",South America,242,"6,462",109
45,38,Portugal,"46,512",,"1,660 ",,"30,907",,"13,945",64,"4,562",163,"1,316,425","129,117","10,195,615 ",Europe,219,"6,142",8
46,39,Singapore,"45,961",,26 ,,"42,285",,"3,650",1,"7,854",4,"866,414","148,060","5,851,793 ",Asia,127,"225,069",7
47,40,Panama,"45,633",,909 ,,"23,039",,"21,685",160,"10,571",211,"164,927","38,207","4,316,639 ",North America,95,"4,749",26
48,41,Dominican Republic,"44,532",,897 ,,"21,459",,"22,176",226,"4,104",83,"189,391","17,453","10,851,224 ",North America,244,"12,097",57
49,42,Israel,"38,670",,362 ,,"19,008",,"19,300",151,"4,204",39,"1,221,430","132,799","9,197,590 ",Asia,238,"25,408",8
50,43,Poland,"37,891",,"1,571 ",,"27,148",,"9,172",65,"1,001",42,"1,779,643","47,024","37,845,122 ",Europe,999,"24,090",21
51,44,Afghanistan,"34,455",+4,"1,012 ",+2,"21,254",+38,"12,189",31,885,26,"79,804","2,049","38,949,416 ",Asia,"1,130","38,488",488
52,45,Bahrain,"32,941",,108 ,,"28,425",,"4,408",47,"19,347",63,"666,248","391,311","1,702,606 ",Asia,52,"15,765",3
53,46,Switzerland,"32,883",,"1,968 ",,"29,600",,"1,315",17,"3,799",227,"683,873","79,000","8,656,636 ",Europe,263,"4,399",13
54,47,Nigeria,"32,558",,740 ,,"13,447",,"18,371",7,158,4,"181,248",879,"206,256,256 ",Africa,"6,335","278,725","1,138"
55,48,Romania,"32,535",,"1,884 ",,"21,545",,"9,106",243,"1,692",98,"847,586","44,070","19,232,741 ",Europe,591,"10,208",23
56,49,Armenia,"32,151",+182,573 ,+8,"19,865",+232,"11,713",10,"10,849",193,"135,687","45,787","2,963,434 ",Asia,92,"5,172",22
57,50,Guatemala,"29,355",,"1,219 ",,"4,214",,"23,922",5,"1,638",68,"64,590","3,604","17,924,230 ",North America,611,"14,704",278
58,51,Honduras,"28,090",+507,774 ,+3,"2,957",+56,"24,359",58,"2,835",78,"49,308","4,976","9,908,935 ",North America,353,"12,802",201
59,52,Ireland,"25,628",,"1,746 ",,"23,364",,518,9,"5,188",353,"500,578","101,343","4,939,434 ",Europe,193,"2,829",10
60,53,Ghana,"24,518",,139 ,,"20,187",,"4,192",8,789,4,"328,383","10,563","31,089,089 ",Africa,"1,268","223,663",95
61,54,Azerbaijan,"24,041",,306 ,,"15,093",,"8,642",66,"2,370",30,"568,234","56,028","10,142,007 ",Asia,422,"33,144",18
62,55,Japan,"21,502",,982 ,,"18,003",,"2,517",32,170,8,"558,622","4,417","126,462,189 ",Asia,"5,881","128,780",226
63,56,Moldova,"19,382",,642 ,,"12,793",+126,"5,947",373,"4,805",159,"101,180","25,084","4,033,621 ",Europe,208,"6,283",40
64,57,Algeria,"19,195",,"1,011 ",,"13,743",,"4,441",50,438,23,,,"43,871,921 ",Africa,"2,286","43,395",
65,58,Austria,"18,948",+51,708 ,,"17,000",+48,"1,240",8,"2,103",79,"700,616","77,776","9,008,074 ",Europe,475,"12,723",13
66,59,Serbia,"18,360",,393 ,,"13,876",,"4,091",144,"2,102",45,"491,428","56,253","8,736,058 ",Europe,476,"22,229",18
67,60,Nepal,"16,801",,38 ,,"8,589",,"8,174",,576,1,"595,917","20,443","29,150,644 ",Asia,"1,735","767,122",49
68,61,Morocco,"15,745",,250 ,,"12,283",,"3,212",31,426,7,"878,626","23,796","36,923,484 ",Africa,"2,345","147,694",42
69,62,Cameroon,"15,173",,359 ,,"11,928",,"2,886",52,571,14,"120,837","4,549","26,560,914 ",Africa,"1,751","73,986",220
