,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop
75,Iceland,1799,,10.0,,1733.0,56,,5272.0,29.0,51345.0,150465.0
76,Bulgaria,1758,+54,82.0,2.0,360.0,1316,39.0,253.0,12.0,51768.0,7450.0
77,Estonia,1713,+2,55.0,,264.0,1394,4.0,1291.0,41.0,58955.0,44443.0
78,Cuba,1685,,69.0,,954.0,662,8.0,149.0,6.0,57711.0,5095.0
79,North Macedonia,1526,,86.0,,1013.0,427,21.0,732.0,41.0,17359.0,8332.0
80,New Zealand,1488,+2,21.0,1.0,1316.0,151,2.0,309.0,4.0,160700.0,33325.0
81,Ivory Coast,1464,,18.0,,701.0,745,,56.0,0.7,11448.0,434.0
82,Slovenia,1445,,98.0,,244.0,1103,17.0,695.0,47.0,57504.0,27660.0
83,Slovakia,1429,+8,25.0,,762.0,642,4.0,262.0,5.0,104606.0,19160.0
84,Lithuania,1428,+5,48.0,2.0,718.0,662,17.0,525.0,18.0,156493.0,57486.0
85,Senegal,1329,,11.0,,470.0,848,6.0,79.0,0.7,17787.0,1062.0
86,Honduras,1270,+92,93.0,10.0,122.0,1055,10.0,128.0,9.0,5653.0,571.0
87,Djibouti,1120,,2.0,,745.0,373,,1134.0,2.0,14378.0,14553.0
88,Hong Kong,1041,,4.0,,932.0,105,2.0,139.0,0.5,154989.0,20674.0
89,Tunisia,1022,,43.0,,482.0,497,17.0,86.0,4.0,25165.0,2129.0
90,Latvia,900,+4,17.0,,464.0,419,3.0,477.0,9.0,68627.0,36384.0
91,Cyprus,878,,15.0,,296.0,567,15.0,727.0,12.0,66975.0,55472.0
92,Kyrgyzstan,871,+28,12.0,1.0,614.0,245,13.0,134.0,2.0,59490.0,9118.0
93,Somalia,835,,38.0,,75.0,722,2.0,53.0,2.0,,
94,Albania,832,+12,31.0,,595.0,206,7.0,289.0,11.0,9531.0,3312.0
95,DRC,797,+92,35.0,1.0,92.0,670,,9.0,0.4,,
96,Sudan,778,,45.0,,70.0,663,,18.0,1.0,,
97,Sri Lanka,771,,9.0,,215.0,547,1.0,36.0,0.4,29378.0,1372.0
98,Niger,763,,38.0,,543.0,182,,32.0,2.0,5375.0,222.0
99,Guatemala,763,+33,19.0,,79.0,665,5.0,43.0,1.0,7200.0,402.0
100,Costa Rica,755,,6.0,,413.0,336,5.0,148.0,1.0,14121.0,2772.0
101,Andorra,751,,46.0,,514.0,191,16.0,9720.0,595.0,1673.0,21653.0
102,Lebanon,741,,25.0,,206.0,510,43.0,109.0,4.0,42488.0,6225.0
103,Mayotte,739,,9.0,,352.0,378,6.0,2709.0,33.0,3400.0,12463.0
104,Diamond Princess,712,,13.0,,645.0,54,4.0,,,,
105,Burkina Faso,688,,48.0,,548.0,92,,33.0,2.0,,
106,Uruguay,670,,17.0,,468.0,185,10.0,193.0,5.0,23811.0,6855.0
107,El Salvador,633,+46,14.0,1.0,219.0,400,4.0,98.0,2.0,33628.0,5185.0
108,Mali,612,,32.0,,228.0,352,,30.0,2.0,2172.0,107.0
109,Georgia,610,+6,9.0,,269.0,332,6.0,153.0,2.0,20579.0,5159.0
110,San Marino,589,,41.0,,92.0,456,5.0,17359.0,1208.0,2538.0,74799.0
111,Maldives,573,,2.0,,20.0,551,2.0,1060.0,4.0,9863.0,18246.0
112,Channel Islands,545,,40.0,,406.0,99,,3135.0,230.0,5342.0,30725.0
113,Kenya,535,,24.0,,182.0,329,2.0,10.0,0.4,25861.0,481.0
114,Malta,482,,5.0,,403.0,74,1.0,1092.0,11.0,36945.0,83672.0
115,Tanzania,480,,16.0,,167.0,297,7.0,8.0,0.3,,
116,Guinea-Bissau,475,+62,2.0,1.0,24.0,449,,241.0,1.0,1500.0,762.0
117,Jamaica,473,+2,9.0,,56.0,408,,160.0,3.0,5993.0,2024.0
118,Jordan,471,,9.0,,375.0,87,5.0,46.0,0.9,91666.0,8984.0
119,Taiwan,439,+1,6.0,,339.0,94,,18.0,0.3,65589.0,2754.0
120,Paraguay,431,,10.0,,135.0,286,7.0,60.0,1.0,11913.0,1670.0
121,Réunion,425,+1,,,300.0,125,2.0,475.0,,17200.0,19211.0
122,Gabon,397,,6.0,,93.0,298,1.0,178.0,3.0,724.0,325.0
123,Palestine,371,,2.0,,127.0,242,,73.0,0.4,32200.0,6312.0
124,Venezuela,367,+6,10.0,,164.0,193,1.0,13.0,0.4,490851.0,17262.0
125,Mauritius,332,,10.0,,319.0,3,3.0,261.0,8.0,18959.0,14908.0
126,Isle of Man,326,,23.0,,271.0,32,19.0,3834.0,270.0,3459.0,40678.0
127,Montenegro,324,,8.0,,261.0,55,2.0,516.0,13.0,7816.0,12445.0
128,Equatorial Guinea,315,,3.0,,13.0,299,,225.0,2.0,854.0,609.0
129,Tajikistan,293,,5.0,,,288,,31.0,0.5,,
130,Vietnam,271,,,,232.0,39,8.0,3.0,,261004.0,2681.0
131,Rwanda,261,,,,129.0,132,,20.0,,35992.0,2779.0
132,Congo,236,,10.0,,26.0,200,,43.0,2.0,,
133,Sierra Leone,199,,11.0,,43.0,145,,25.0,1.0,,
134,Faeroe Islands,187,,,,185.0,2,,3827.0,,8241.0,168655.0
135,Cabo Verde,186,,2.0,,37.0,147,,335.0,4.0,791.0,1423.0
136,Martinique,182,+1,14.0,,83.0,85,5.0,485.0,37.0,,
137,Sao Tome and Principe,174,,3.0,,4.0,167,,794.0,14.0,175.0,799.0
138,Liberia,170,,20.0,,58.0,92,,34.0,4.0,,
139,Chad,170,,17.0,,43.0,110,,10.0,1.0,,
140,Ethiopia,162,+17,4.0,,93.0,65,,1.0,0.03,26517.0,231.0
141,Myanmar,161,,6.0,,49.0,106,,3.0,0.1,9037.0,166.0
142,Guadeloupe,152,,13.0,1.0,104.0,35,4.0,380.0,32.0,,
143,Madagascar,151,,,,101.0,50,1.0,5.0,,3861.0,139.0
144,Gibraltar,144,,,,133.0,11,,4274.0,,2931.0,86997.0
145,Zambia,139,+1,4.0,1.0,92.0,43,1.0,8.0,0.2,7277.0,396.0
146,Brunei,139,+1,1.0,,131.0,7,2.0,318.0,2.0,14754.0,33725.0
147,French Guiana,138,+5,1.0,,111.0,26,2.0,462.0,3.0,,
148,Togo,128,,9.0,,74.0,45,,15.0,1.0,7896.0,954.0
149,Cambodia,122,,,,120.0,2,1.0,7.0,,12611.0,754.0
150,Eswatini,119,,1.0,,12.0,106,,103.0,0.9,714.0,615.0
151,Trinidad and Tobago,116,,8.0,,103.0,5,,83.0,6.0,2080.0,1486.0
152,Bermuda,115,,7.0,,54.0,54,4.0,1847.0,112.0,3374.0,54176.0
153,Haiti,101,,12.0,,10.0,79,,9.0,1.0,1037.0,91.0
154,Aruba,101,,2.0,,82.0,17,4.0,946.0,19.0,1780.0,16672.0
155,Uganda,98,,,,55.0,43,,2.0,,44110.0,964.0
156,Benin,96,,2.0,,50.0,44,,8.0,0.2,,
157,Monaco,95,,4.0,,81.0,10,1.0,2421.0,102.0,,
158,Guyana,93,+1,10.0,1.0,27.0,56,3.0,118.0,13.0,680.0,865.0
159,Bahamas,89,,11.0,,26.0,52,1.0,226.0,28.0,1485.0,3776.0
160,CAR,85,,,,10.0,75,,18.0,,3498.0,724.0
161,Barbados,82,,7.0,,47.0,28,4.0,285.0,24.0,2549.0,8870.0
162,Liechtenstein,82,,1.0,,55.0,26,,2151.0,26.0,900.0,23605.0
163,Nepal,82,,,,16.0,66,,3.0,,64492.0,2213.0
164,Mozambique,81,,,,19.0,62,,3.0,,2867.0,92.0
165,Cayman Islands,78,+3,1.0,,30.0,47,3.0,1187.0,15.0,2752.0,41873.0
166,Sint Maarten,76,,14.0,,44.0,18,7.0,1773.0,327.0,329.0,7673.0
167,Libya,63,,3.0,,23.0,37,,9.0,0.4,2338.0,340.0
168,French Polynesia,60,,,,54.0,6,1.0,214.0,,2697.0,9601.0
169,South Sudan,52,,,,,52,,5.0,,1247.0,111.0
170,Macao,45,,,,39.0,6,1.0,69.0,,,
171,Syria,44,,3.0,,27.0,14,,3.0,0.2,,
172,Malawi,41,,3.0,,9.0,29,1.0,2.0,0.2,907.0,47.0
173,Mongolia,41,,,,13.0,28,,13.0,,8946.0,2729.0
174,Eritrea,39,,,,30.0,9,,11.0,,,
175,Saint Martin,38,,3.0,,29.0,6,1.0,983.0,78.0,,
176,Angola,36,,2.0,,11.0,23,,1.0,0.06,3000.0,91.0
177,Zimbabwe,34,,4.0,,5.0,25,,2.0,0.3,7642.0,514.0
178,Antigua and Barbuda,25,,3.0,,16.0,6,1.0,255.0,31.0,153.0,1562.0
179,Timor-Leste,24,,,,20.0,4,,18.0,,664.0,504.0
180,Botswana,23,,1.0,,8.0,14,,10.0,0.4,8636.0,3672.0
181,Yemen,22,,4.0,,1.0,17,,0.7,0.1,120.0,4.0
182,Grenada,21,,,,13.0,8,4.0,187.0,,1406.0,12495.0
183,Laos,19,,,,9.0,10,,3.0,,2505.0,344.0
184,Belize,18,,2.0,,16.0,0,,45.0,5.0,1043.0,2623.0
185,Fiji,18,,,,14.0,4,,20.0,,1300.0,1450.0
186,New Caledonia,18,,,,17.0,1,1.0,63.0,,5052.0,17695.0
187,Saint Lucia,18,,,,15.0,3,,98.0,,446.0,2429.0
188,Gambia,17,,1.0,,9.0,7,,7.0,0.4,562.0,233.0
189,St. Vincent Grenadines,17,,,,9.0,8,,153.0,,137.0,1235.0
190,Nicaragua,16,,5.0,,7.0,4,,2.0,0.8,,
191,Curaçao,16,,1.0,,13.0,2,,98.0,6.0,374.0,2279.0
192,Dominica,16,,,,14.0,2,,222.0,,416.0,5779.0
193,Namibia,16,,,,8.0,8,,6.0,,1122.0,442.0
194,Burundi,15,,1.0,,7.0,7,,1.0,0.08,284.0,24.0
195,Saint Kitts and Nevis,15,,,,12.0,3,,282.0,,318.0,5978.0
196,Falkland Islands,13,,,,13.0,0,,3736.0,,388.0,111494.0
197,Turks and Caicos,12,,1.0,,6.0,5,,310.0,26.0,107.0,2764.0
198,Montserrat,11,,1.0,,7.0,3,1.0,2204.0,200.0,36.0,7212.0
199,Greenland,11,,,,11.0,0,,194.0,,1332.0,23463.0
200,Vatican City,11,,,,2.0,9,,13733.0,,,
201,Seychelles,11,,,,8.0,3,,112.0,,,
202,Suriname,10,,1.0,,9.0,0,,17.0,2.0,404.0,689.0
203,MS Zaandam,9,,2.0,,,7,,,,,
204,Mauritania,8,,1.0,,6.0,1,,2.0,0.2,1032.0,222.0
205,Papua New Guinea,8,,,,8.0,0,,0.9,,2402.0,268.0
206,Bhutan,7,,,,5.0,2,,9.0,,11373.0,14739.0
207,British Virgin Islands,6,,1.0,,3.0,2,,198.0,33.0,,
208,Caribbean Netherlands,6,,,,,6,,229.0,,110.0,4195.0
209,St. Barth,6,,,,6.0,0,,607.0,,,
210,Western Sahara,6,,,,5.0,1,,10.0,,,
211,Anguilla,3,,,,3.0,0,,200.0,,,
212,Comoros,3,,,,,3,,3.0,,,
213,Saint Pierre Miquelon,1,,,,,1,,173.0,,,
214,China,82883,+2,4633.0,,77911.0,339,26.0,58.0,3.0,,
215,Total:,3744599,"+20,081",258882.0,855.0,1249195.0,2236522,49235.0,480.4,33.2,,
