,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
37,Ireland,90,+20,1.0,,,89,6.0,18.2
38,Saudi Arabia,86,+41,,,1.0,85,,2.5
39,UAE,85,,,,20.0,65,2.0,8.6
40,India,82,+8,2.0,1.0,10.0,70,,0.1
41,San Marino,80,+8,5.0,,2.0,73,3.0,
42,Estonia,79,+52,,,,79,,59.6
43,Lebanon,77,+9,3.0,,1.0,73,3.0,11.3
44,Thailand,75,+5,1.0,,35.0,39,1.0,1.1
45,Indonesia,69,+35,4.0,3.0,5.0,60,,0.3
46,Poland,68,+17,2.0,1.0,,66,3.0,1.8
47,Philippines,64,+12,6.0,1.0,2.0,56,1.0,0.6
48,Taiwan,50,+1,1.0,,20.0,29,,2.1
49,Russia,45,+11,,,8.0,37,,0.3
50,Vietnam,44,,,,16.0,28,,0.5
51,Chile,43,+10,,,,43,,2.2
52,Luxembourg,38,+12,1.0,1.0,,37,,
53,Peru,38,+16,,,,38,,1.2
54,Brunei,37,+12,,,,37,,
55,Serbia,35,+11,,,,35,1.0,4.0
56,Palestine,35,+4,,,,35,,6.9
57,Argentina,34,+3,2.0,1.0,,32,1.0,0.8
58,Albania,33,+10,1.0,,,32,,11.5
59,Croatia,32,+5,,,1.0,31,,7.8
60,Slovakia,32,+11,,,,32,,5.9
61,Bulgaria,31,+8,1.0,,,30,,4.5
62,Pakistan,28,+7,,,2.0,26,,0.1
63,Panama,27,+13,1.0,,,26,,6.3
64,Belarus,27,+6,,,3.0,24,,2.9
65,Algeria,26,,2.0,,10.0,14,,0.6
66,Georgia,25,,,,,25,1.0,6.3
67,South Africa,24,+8,,,,24,,0.4
68,Ecuador,23,+6,1.0,1.0,,22,1.0,1.3
69,Costa Rica,23,,,,,23,1.0,4.5
70,Senegal,21,+11,,,2.0,19,,1.3
71,Oman,19,+1,,,9.0,10,,3.7
72,Hungary,19,+3,,,,19,,2.0
73,Bosnia and Herzegovina,18,+7,,,,18,,5.5
74,Latvia,17,+1,,,1.0,16,,9.0
75,Tunisia,16,+3,,,,16,2.0,1.4
76,Colombia,16,+7,,,,16,,0.3
77,Azerbaijan,15,,1.0,,3.0,11,,1.5
78,Mexico,15,+3,,,4.0,11,1.0,0.1
79,North Macedonia,14,+5,,,1.0,13,,6.7
80,Cyprus,14,+4,,,,14,,11.6
81,Malta,12,+3,,,1.0,11,,
82,Macao,10,,,,10.0,0,,
83,Bolivia,10,+7,,,,10,,0.9
84,Maldives,9,+1,,,,9,,
85,Armenia,8,+2,,,,8,,2.7
86,Jamaica,8,+6,,,,8,,2.7
87,Morocco,7,+1,1.0,,1.0,5,1.0,0.2
88,Afghanistan,7,,,,,7,,0.2
89,Cambodia,7,+2,,,1.0,6,,0.4
90,Lithuania,6,+3,,,,6,,2.2
91,New Zealand,6,+1,,,,6,,1.2
92,Sri Lanka,6,+3,,,1.0,5,,0.3
93,French Guiana,6,,,,,6,,
94,Moldova,6,,,,,6,,1.5
95,Paraguay,6,,,,,6,1.0,0.8
96,Dominican Republic,5,,,,,5,,0.5
97,Réunion,5,+1,,,,5,,
98,Turkey,5,+4,,,,5,,0.1
99,Cuba,4,+1,,,,4,,0.4
100,Kazakhstan,4,+4,,,,4,,0.2
101,Liechtenstein,4,,,,,4,,
102,Uruguay,4,+4,,,,4,,1.2
103,Ukraine,3,,1.0,1.0,,2,,0.1
104,Bangladesh,3,,,,1.0,2,,
105,Channel Islands,3,,,,,3,,
106,Faeroe Islands,3,+1,,,,3,,
107,French Polynesia,3,+2,,,,3,,
108,Martinique,3,,,,,3,,
109,Puerto Rico,3,+3,,,,3,,1.0
110,Monaco,2,,,,,2,,
111,Nigeria,2,,,,,2,,
112,Aruba,2,+2,,,,2,,
113,Burkina Faso,2,,,,,2,,0.1
114,Cameroon,2,,,,,2,,0.1
115,DRC,2,+1,,,,2,,
116,Ghana,2,,,,,2,,0.1
117,Honduras,2,,,,,2,,0.2
118,Saint Martin,2,,,,,2,,
119,Venezuela,2,+2,,,,2,,0.1
120,Guyana,1,,1.0,,,0,,
121,Sudan,1,+1,1.0,1.0,,0,,
122,Andorra,1,,,,,1,,
123,Jordan,1,,,,1.0,0,,0.1
124,Nepal,1,,,,1.0,0,,
125,Antigua and Barbuda,1,+1,,,,1,,
126,Bhutan,1,,,,,1,,
127,Cayman Islands,1,+1,,,,1,,
128,Ivory Coast,1,,,,,1,,
129,Curaçao,1,+1,,,,1,,
130,Ethiopia,1,+1,,,,1,,
131,Gabon,1,+1,,,,1,,0.4
132,Gibraltar,1,,,,1.0,0,,
133,Guadeloupe,1,+1,,,,1,,
134,Guatemala,1,+1,,,,1,,0.1
135,Guinea,1,+1,,,,1,,0.1
136,Vatican City,1,,,,,1,,
137,Kenya,1,+1,,,,1,,
138,Mauritania,1,+1,,,,1,,0.2
139,Mongolia,1,,,,,1,,0.3
140,St. Barth,1,,,,,1,,
141,Saint Lucia,1,+1,,,,1,,
142,St. Vincent Grenadines,1,,,,,1,,
143,Suriname,1,+1,,,,1,,
144,Togo,1,,,,,1,,0.1
145,Trinidad and Tobago,1,,,,,1,,0.7
146,Total:,145634,11058,5436.0,455.0,72528.0,67670,6082.0,18.7
