,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
86,Morocco,2,,,,,2,1.0,0.1
87,Nigeria,2,+1,,,,2,,
88,Cameroon,2,,,,,2,,0.1
89,Cyprus,2,+2,,,,2,,1.7
90,Faeroe Islands,2,,,,,2,,
91,Martinique,2,,,,,2,,
92,Saint Martin,2,,,,,2,,
93,Serbia,2,+1,,,,2,,0.2
94,Andorra,1,,,,,1,,
95,Armenia,1,,,,,1,,0.3
96,Jordan,1,,,,,1,,0.1
97,Lithuania,1,,,,,1,,0.4
98,Monaco,1,,,,,1,,
99,Nepal,1,,,,1.0,0,,
100,Sri Lanka,1,,,,1.0,0,,
101,Ukraine,1,,,,,1,,
102,Bhutan,1,,,,,1,,
103,Brunei,1,+1,,,,1,,
104,Burkina Faso,1,+1,,,,1,,
105,Channel Islands,1,+1,,,,1,,
106,Gibraltar,1,,,,1.0,0,,
107,Vatican City,1,,,,,1,,
108,Liechtenstein,1,,,,,1,,
109,Moldova,1,,,,,1,,0.2
110,Paraguay,1,,,,,1,,0.1
111,St. Barth,1,,,,,1,,
112,Togo,1,,,,,1,,0.1
113,Total:,114285,4294,4009.0,182.0,62845.0,47431,6088.0,14.7
