,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
86,Afghanistan,16,+5,,,1.0,15,,0.4
87,Maldives,13,+3,,,,13,,
88,Cambodia,12,+5,,,1.0,11,,0.7
89,Lithuania,12,+3,,,1.0,11,,4.4
90,Dominican Republic,11,,,,,11,,1.0
91,Faeroe Islands,11,+1,,,,11,,
92,Macao,10,,,,10.0,0,,
93,Bolivia,10,,,,,10,,0.9
94,Jamaica,10,+2,,,2.0,8,,3.4
95,Martinique,10,,,,,10,,
96,Venezuela,10,+8,,,,10,,0.4
97,Kazakhstan,9,+3,,,,9,,0.5
98,Jordan,8,+7,,,1.0,7,,0.8
99,New Zealand,8,,,,,8,,1.7
100,French Guiana,7,,,,,7,,
101,Liechtenstein,7,+3,,,,7,,
102,Paraguay,7,,,,,7,1.0,1.0
103,Réunion,7,+1,,,,7,,
104,Ghana,6,+4,,,,6,,0.2
105,Turkey,6,,,,,6,,0.1
106,Uruguay,6,,,,,6,,1.7
107,Andorra,5,+4,,,,5,,
108,Bangladesh,5,,,,2.0,3,,
109,Guyana,4,+3,1.0,,,3,,
110,Ivory Coast,4,+2,,,,4,,0.2
111,Cuba,4,,,,,4,,0.4
112,Ethiopia,4,+3,,,,4,,
113,Puerto Rico,4,,,,,4,,1.4
114,Ukraine,3,,1.0,,,2,,0.1
115,Burkina Faso,3,+1,,,,3,,0.1
116,Channel Islands,3,,,,,3,,
117,French Polynesia,3,,,,,3,,
118,Guadeloupe,3,,,,,3,,
119,Guam,3,+3,,,,3,,
120,Honduras,3,,,,,3,,0.3
121,Kenya,3,+2,,,,3,,0.1
122,Monaco,2,,,,,2,,
123,Nigeria,2,,,,1.0,1,,
124,Aruba,2,,,,,2,,
125,Cameroon,2,,,,,2,,0.1
126,Curaçao,2,,,,,2,,
127,DRC,2,,,,,2,,
128,Namibia,2,,,,,2,,0.8
129,Saint Lucia,2,+1,,,,2,,
130,Saint Martin,2,,,,,2,,
131,Seychelles,2,,,,,2,,
132,Trinidad and Tobago,2,,,,,2,,1.4
133,Sudan,1,,1.0,,,0,,
134,Nepal,1,,,,1.0,0,,
135,Antigua and Barbuda,1,,,,,1,,
136,Bhutan,1,,,,,1,,
137,Cayman Islands,1,,,,,1,,
138,CAR,1,+1,,,,1,,0.2
139,Congo,1,+1,,,,1,,0.2
140,Equatorial Guinea,1,,,,,1,,0.7
141,Gabon,1,,,,,1,,0.4
142,Gibraltar,1,,,,1.0,0,,
143,Guatemala,1,,,,,1,,0.1
144,Guinea,1,,,,,1,,0.1
145,Vatican City,1,,,,,1,,
146,Mauritania,1,,,,,1,,0.2
147,Mayotte,1,,,,,1,,
148,Mongolia,1,,,,,1,,0.3
149,Rwanda,1,,,,,1,,0.1
150,St. Barth,1,,,,,1,,
151,St. Vincent Grenadines,1,,,,,1,,
152,Suriname,1,,,,,1,,
153,Eswatini,1,,,,,1,,0.9
154,Togo,1,,,,,1,,0.1
155,U.S. Virgin Islands,1,,,,,1,,
156,Uzbekistan,1,+1,,,,1,,
157,Total:,167517,10945,6455.0,632.0,76590.0,84472,5810.0,21.5
