,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
86,Afghanistan,16,+5,,,1.0,15,,0.4
87,Maldives,13,+3,,,,13,,
88,Cambodia,12,+5,,,1.0,11,,0.7
89,Lithuania,12,+3,,,1.0,11,,4.4
90,Dominican Republic,11,,,,,11,,1.0
91,Faeroe Islands,11,+1,,,,11,,
92,Macao,10,,,,10.0,0,,
93,Jordan,10,+9,,,1.0,9,,1.0
94,Bolivia,10,,,,,10,,0.9
95,Jamaica,10,+2,,,2.0,8,,3.4
96,Martinique,10,,,,,10,,
97,Venezuela,10,+8,,,,10,,0.4
98,Kazakhstan,9,+3,,,,9,,0.5
99,New Zealand,8,,,,,8,,1.7
100,French Guiana,7,,,,,7,,
101,Liechtenstein,7,+3,,,,7,,
102,Paraguay,7,,,,,7,1.0,1.0
103,Réunion,7,+1,,,,7,,
104,Ghana,6,+4,,,,6,,0.2
105,Turkey,6,,,,,6,,0.1
106,Uruguay,6,,,,,6,,1.7
107,Andorra,5,+4,,,,5,,
108,Bangladesh,5,,,,2.0,3,,
109,Guyana,4,+3,1.0,,,3,,
110,Ivory Coast,4,+2,,,,4,,0.2
111,Cuba,4,,,,,4,,0.4
112,Ethiopia,4,+3,,,,4,,
113,Puerto Rico,4,,,,,4,,1.4
114,Ukraine,3,,1.0,,,2,,0.1
115,Burkina Faso,3,+1,,,,3,,0.1
116,Channel Islands,3,,,,,3,,
117,French Polynesia,3,,,,,3,,
118,Guadeloupe,3,,,,,3,,
119,Guam,3,+3,,,,3,,
120,Honduras,3,,,,,3,,0.3
121,Kenya,3,+2,,,,3,,0.1
122,Seychelles,3,+1,,,,3,,
123,Monaco,2,,,,,2,,
124,Nigeria,2,,,,1.0,1,,
125,Aruba,2,,,,,2,,
126,Cameroon,2,,,,,2,,0.1
127,Curaçao,2,,,,,2,,
128,DRC,2,,,,,2,,
129,Namibia,2,,,,,2,,0.8
130,Saint Lucia,2,+1,,,,2,,
131,Saint Martin,2,,,,,2,,
132,Trinidad and Tobago,2,,,,,2,,1.4
133,Sudan,1,,1.0,,,0,,
134,Nepal,1,,,,1.0,0,,
135,Antigua and Barbuda,1,,,,,1,,
136,Bahamas,1,+1,,,,1,,
137,Bhutan,1,,,,,1,,
138,Cayman Islands,1,,,,,1,,
139,CAR,1,+1,,,,1,,0.2
140,Congo,1,+1,,,,1,,0.2
141,Equatorial Guinea,1,,,,,1,,0.7
142,Gabon,1,,,,,1,,0.4
143,Gibraltar,1,,,,1.0,0,,
144,Guatemala,1,,,,,1,,0.1
145,Guinea,1,,,,,1,,0.1
146,Vatican City,1,,,,,1,,
147,Mauritania,1,,,,,1,,0.2
148,Mayotte,1,,,,,1,,
149,Mongolia,1,,,,,1,,0.3
150,Rwanda,1,,,,,1,,0.1
151,St. Barth,1,,,,,1,,
152,St. Vincent Grenadines,1,,,,,1,,
153,Suriname,1,,,,,1,,
154,Eswatini,1,,,,,1,,0.9
155,Togo,1,,,,,1,,0.1
156,U.S. Virgin Islands,1,,,,,1,,
157,Uzbekistan,1,+1,,,,1,,
158,Total:,167657,11085,6456.0,633.0,76598.0,84603,5810.0,21.5
