,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
119,Nigeria,2,,,,1.0,1,,
120,Aruba,2,,,,,2,,
121,Cameroon,2,,,,,2,,0.1
122,Curaçao,2,,,,,2,,
123,DRC,2,,,,,2,,
124,Namibia,2,,,,,2,,0.8
125,Saint Lucia,2,+1,,,,2,,
126,Saint Martin,2,,,,,2,,
127,Seychelles,2,,,,,2,,
128,Trinidad and Tobago,2,,,,,2,,1.4
129,Guyana,1,,1.0,,,0,,
130,Sudan,1,,1.0,,,0,,
131,Andorra,1,,,,,1,,
132,Nepal,1,,,,1.0,0,,
133,Antigua and Barbuda,1,,,,,1,,
134,Bhutan,1,,,,,1,,
135,Cayman Islands,1,,,,,1,,
136,CAR,1,+1,,,,1,,0.2
137,Equatorial Guinea,1,,,,,1,,0.7
138,Ethiopia,1,,,,,1,,
139,Gabon,1,,,,,1,,0.4
140,Gibraltar,1,,,,1.0,0,,
141,Guatemala,1,,,,,1,,0.1
142,Guinea,1,,,,,1,,0.1
143,Vatican City,1,,,,,1,,
144,Kenya,1,,,,,1,,
145,Mauritania,1,,,,,1,,0.2
146,Mayotte,1,,,,,1,,
147,Mongolia,1,,,,,1,,0.3
148,Rwanda,1,,,,,1,,0.1
149,St. Barth,1,,,,,1,,
150,St. Vincent Grenadines,1,,,,,1,,
151,Suriname,1,,,,,1,,
152,Eswatini,1,,,,,1,,0.9
153,Togo,1,,,,,1,,0.1
154,U.S. Virgin Islands,1,,,,,1,,
155,Uzbekistan,1,+1,,,,1,,
156,Total:,159751,3149,5962.0,139.0,75959.0,77830,5654.0,20.5
