,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
53,Serbia,46,+11,,,,46,1.0,5.3
54,Argentina,45,+11,2.0,,,43,1.0,1.0
55,Slovakia,44,+12,,,,44,,8.1
56,Panama,43,+16,1.0,,,42,,10.0
57,Bulgaria,41,+10,2.0,1.0,,39,,5.9
58,Brunei,40,+3,,,,40,,
59,Croatia,39,+7,,,2.0,37,,9.5
60,Albania,38,+5,1.0,,,37,2.0,13.2
61,Peru,38,,,,,38,,1.2
62,South Africa,38,+14,,,,38,,0.6
63,Palestine,38,+3,,,,38,,7.4
64,Algeria,37,+11,3.0,1.0,10.0,24,,0.8
65,Pakistan,31,+3,,,2.0,29,,0.1
66,Georgia,30,+5,,,,30,1.0,7.5
67,Hungary,30,+11,,,1.0,29,,3.1
68,Ecuador,28,+5,1.0,,,27,1.0,1.6
69,Belarus,27,,,,3.0,24,,2.9
70,Costa Rica,27,+4,,,,27,1.0,5.3
71,Latvia,26,+9,,,1.0,25,,13.8
72,Mexico,26,+11,,,4.0,22,1.0,0.2
73,Cyprus,26,+12,,,,26,,21.5
74,Colombia,22,+6,,,,22,,0.4
75,Senegal,21,,,,2.0,19,,1.3
76,Bosnia and Herzegovina,21,+3,,,,21,,6.4
77,Azerbaijan,19,+4,1.0,,6.0,12,,1.9
78,Oman,19,,,,9.0,10,,3.7
79,Morocco,18,+11,1.0,,1.0,16,1.0,0.5
80,Armenia,18,+10,,,,18,,6.1
81,Tunisia,18,+2,,,,18,2.0,1.5
82,Malta,18,+6,,,1.0,17,,
83,North Macedonia,13,,,,1.0,12,,6.2
84,Moldova,12,+6,,,,12,,3.0
85,Afghanistan,11,+4,,,,11,,0.3
86,Dominican Republic,11,+6,,,,11,,1.0
87,Macao,10,,,,10.0,0,,
88,Sri Lanka,10,+4,,,1.0,9,,0.5
89,Bolivia,10,,,,,10,,0.9
90,Faeroe Islands,10,+7,,,,10,,
91,Maldives,10,+1,,,,10,,
92,Martinique,10,+7,,,,10,,
93,Lithuania,9,+3,,,1.0,8,,3.3
94,Jamaica,8,,,,,8,,2.7
95,Cambodia,7,,,,1.0,6,,0.4
96,New Zealand,7,+1,,,,7,,1.5
97,French Guiana,7,+1,,,,7,,
98,Paraguay,7,+1,,,,7,1.0,1.0
99,Kazakhstan,6,+2,,,,6,,0.3
100,Réunion,6,+1,,,,6,,
101,Turkey,6,+1,,,,6,,0.1
102,Uruguay,6,+2,,,,6,,1.7
103,Bangladesh,5,+2,,,2.0,3,,
104,Cuba,4,,,,,4,,0.4
105,Liechtenstein,4,,,,,4,,
106,Puerto Rico,4,+1,,,,4,,1.4
107,Ukraine,3,,1.0,,,2,,0.1
108,Channel Islands,3,,,,,3,,
109,French Polynesia,3,,,,,3,,
110,Guadeloupe,3,+2,,,,3,,
111,Honduras,3,+1,,,,3,,0.3
112,Monaco,2,,,,,2,,
113,Nigeria,2,,,,,2,,
114,Aruba,2,,,,,2,,
115,Burkina Faso,2,,,,,2,,0.1
116,Cameroon,2,,,,,2,,0.1
117,Ivory Coast,2,+1,,,,2,,0.1
118,Curaçao,2,+1,,,,2,,
119,DRC,2,,,,,2,,
120,Ghana,2,,,,,2,,0.1
121,Namibia,2,+2,,,,2,,0.8
122,Saint Martin,2,,,,,2,,
123,Seychelles,2,+2,,,,2,,
124,Trinidad and Tobago,2,+1,,,,2,,1.4
125,Venezuela,2,,,,,2,,0.1
126,Guyana,1,,1.0,,,0,,
127,Sudan,1,,1.0,,,0,,
128,Andorra,1,,,,,1,,
129,Jordan,1,,,,1.0,0,,0.1
130,Nepal,1,,,,1.0,0,,
131,Antigua and Barbuda,1,,,,,1,,
132,Bhutan,1,,,,,1,,
133,Cayman Islands,1,,,,,1,,
134,Equatorial Guinea,1,+1,,,,1,,0.7
135,Ethiopia,1,,,,,1,,
136,Gabon,1,,,,,1,,0.4
137,Gibraltar,1,,,,1.0,0,,
138,Guatemala,1,,,,,1,,0.1
139,Guinea,1,,,,,1,,0.1
140,Vatican City,1,,,,,1,,
141,Kenya,1,,,,,1,,
142,Mauritania,1,,,,,1,,0.2
143,Mayotte,1,+1,,,,1,,
144,Mongolia,1,,,,,1,,0.3
145,Rwanda,1,+1,,,,1,,0.1
146,St. Barth,1,,,,,1,,
147,Saint Lucia,1,,,,,1,,
148,St. Vincent Grenadines,1,,,,,1,,
149,Suriname,1,,,,,1,,
150,Eswatini,1,+1,,,,1,,0.9
151,Togo,1,,,,,1,,0.1
152,U.S. Virgin Islands,1,+1,,,,1,,
153,Total:,156536,11054,5835.0,406.0,75922.0,74779,5888.0,20.1
