,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
87,Morocco,3,1.0,1.0,1.0,,2,1.0,0.1
88,Cambodia,3,1.0,,,1.0,2,,0.2
89,Lithuania,3,2.0,,,,3,,1.1
90,Bangladesh,3,,,,,3,,
91,Colombia,3,,,,,3,,0.1
92,Martinique,3,1.0,,,,3,,
93,Moldova,3,2.0,,,,3,,0.7
94,Nigeria,2,,,,,2,,
95,Bolivia,2,2.0,,,,2,,0.2
96,Burkina Faso,2,1.0,,,,2,,0.1
97,Cameroon,2,,,,,2,,0.1
98,Channel Islands,2,1.0,,,,2,,
99,Cyprus,2,,,,,2,,1.7
100,Faeroe Islands,2,,,,,2,,
101,Saint Martin,2,,,,,2,,
102,Andorra,1,,,,,1,,
103,Armenia,1,,,,,1,,0.3
104,Jordan,1,,,,,1,,0.1
105,Monaco,1,,,,,1,,
106,Nepal,1,,,,1.0,0,,
107,Sri Lanka,1,,,,1.0,0,,
108,Ukraine,1,,,,,1,,
109,Bhutan,1,,,,,1,,
110,DRC,1,1.0,,,,1,,
111,Gibraltar,1,,,,1.0,0,,
112,Vatican City,1,,,,,1,,
113,Jamaica,1,1.0,,,,1,,0.3
114,Liechtenstein,1,,,,,1,,
115,Mongolia,1,1.0,,,,1,,0.3
116,St. Barth,1,,,,,1,,
117,Togo,1,,,,,1,,0.1
118,Turkey,1,1.0,,,,1,,
119,Total:,119179,4798.0,4295.0,270.0,66617.0,48267,5745.0,15.3
