,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
79,Bulgaria,6,,,,,6,,0.9
80,Dominican Republic,5,,,,,5,,0.5
81,New Zealand,5,,,,,5,,1.0
82,French Guiana,5,,,,,5,,
83,Malta,5,,,,,5,,
84,Paraguay,5,3.0,,,,5,1.0,0.7
85,Serbia,5,,,,,5,,0.6
86,Senegal,4,,,,1.0,3,,0.2
87,Morocco,3,,1.0,,,2,1.0,0.1
88,Cambodia,3,,,,1.0,2,,0.2
89,Lithuania,3,,,,,3,,1.1
90,Bangladesh,3,,,,,3,,
91,Colombia,3,,,,,3,,0.1
92,Martinique,3,,,,,3,,
93,Moldova,3,,,,,3,,0.7
94,Nigeria,2,,,,,2,,
95,Sri Lanka,2,1.0,,,1.0,1,,0.1
96,Bolivia,2,,,,,2,,0.2
97,Burkina Faso,2,,,,,2,,0.1
98,Cameroon,2,,,,,2,,0.1
99,Channel Islands,2,,,,,2,,
100,Cyprus,2,,,,,2,,1.7
101,Faeroe Islands,2,,,,,2,,
102,Saint Martin,2,,,,,2,,
103,Andorra,1,,,,,1,,
104,Armenia,1,,,,,1,,0.3
105,Jordan,1,,,,,1,,0.1
106,Monaco,1,,,,,1,,
107,Nepal,1,,,,1.0,0,,
108,Ukraine,1,,,,,1,,
109,Bhutan,1,,,,,1,,
110,DRC,1,,,,,1,,
111,Gibraltar,1,,,,1.0,0,,
112,Vatican City,1,,,,,1,,
113,Jamaica,1,,,,,1,,0.3
114,Liechtenstein,1,,,,,1,,
115,Mongolia,1,,,,,1,,0.3
116,St. Barth,1,,,,,1,,
117,Togo,1,,,,,1,,0.1
118,Turkey,1,,,,,1,,
119,Total:,119286,363.0,4300.0,26.0,66582.0,48404,5747.0,15.3
