,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
40,Philippines,52,3.0,2.0,,2.0,48,1.0,0.5
41,Brazil,52,,,,,52,2.0,0.2
42,Taiwan,49,1.0,1.0,,20.0,28,,2.1
43,Romania,49,2.0,,,6.0,43,,2.5
44,Poland,47,16.0,,,,47,3.0,1.2
45,Saudi Arabia,45,,,,1.0,44,,1.3
46,Ireland,43,,1.0,,,42,,8.7
47,Vietnam,39,,,,16.0,23,,0.4
48,Indonesia,34,,1.0,,2.0,31,,0.1
49,Palestine,30,,,,,30,,5.9
50,Russia,28,,,,3.0,25,,0.2
51,Algeria,24,4.0,1.0,1.0,,23,,0.5
52,Georgia,24,,,,,24,1.0,6.0
53,Chile,23,,,,,23,,1.2
54,Costa Rica,22,,,,,22,1.0,4.3
55,Argentina,21,,1.0,,,20,1.0,0.5
56,Pakistan,20,,,,2.0,18,,0.1
57,Croatia,19,,,,,19,,4.6
58,Luxembourg,19,12.0,,,,19,,
59,Serbia,19,1.0,,,,19,,2.2
60,Oman,18,,,,9.0,9,,3.5
61,Ecuador,17,,,,,17,1.0,1.0
62,Peru,17,,,,,17,,0.5
63,South Africa,17,4.0,,,,17,,0.3
64,Estonia,16,,,,,16,,12.1
65,Hungary,16,3.0,,,,16,,1.7
66,Albania,15,,1.0,,,14,,5.2
67,Panama,14,,1.0,,,13,,3.2
68,Belarus,12,3.0,,,3.0,9,,1.3
69,Mexico,12,1.0,,,4.0,8,1.0,0.1
70,Azerbaijan,11,,,,3.0,8,,1.1
71,Bosnia and Herzegovina,11,4.0,,,,11,,3.4
72,Brunei,11,,,,,11,,
73,Macao,10,,,,10.0,0,,
74,Latvia,10,,,,1.0,9,,5.3
75,Slovakia,10,,,,,10,,1.8
76,Colombia,9,,,,,9,,0.2
77,Maldives,8,,,,,8,,
78,Bulgaria,7,,1.0,,,6,,1.0
79,Afghanistan,7,,,,,7,,0.2
80,North Macedonia,7,,,,,7,,3.4
81,Tunisia,7,,,,,7,1.0,0.6
82,Malta,7,,,,,7,,
83,Morocco,6,,1.0,,,5,1.0,0.2
84,Cyprus,6,,,,,6,,5.0
85,Dominican Republic,5,,,,,5,,0.5
86,New Zealand,5,,,,,5,,1.0
87,French Guiana,5,,,,,5,,
88,Paraguay,5,,,,,5,1.0,0.7
89,Senegal,4,,,,1.0,3,,0.2
90,Cambodia,3,,,,1.0,2,,0.2
91,Lithuania,3,,,,,3,,1.1
92,Bangladesh,3,,,,,3,,
93,Cuba,3,,,,,3,,0.3
94,Liechtenstein,3,,,,,3,,
95,Martinique,3,,,,,3,,
96,Moldova,3,,,,,3,,0.7
97,Nigeria,2,,,,,2,,
98,Sri Lanka,2,,,,1.0,1,,0.1
99,Bolivia,2,,,,,2,,0.2
100,Burkina Faso,2,,,,,2,,0.1
101,Cameroon,2,,,,,2,,0.1
102,Channel Islands,2,,,,,2,,
103,Faeroe Islands,2,,,,,2,,
104,Honduras,2,,,,,2,,0.2
105,Jamaica,2,,,,,2,,0.7
106,Saint Martin,2,,,,,2,,
107,Andorra,1,,,,,1,,
108,Armenia,1,,,,,1,,0.3
109,Jordan,1,,,,,1,,0.1
110,Monaco,1,,,,,1,,
111,Nepal,1,,,,1.0,0,,
112,Ukraine,1,,,,,1,,
113,Bhutan,1,,,,,1,,
114,Ivory Coast,1,,,,,1,,
115,DRC,1,,,,,1,,
116,French Polynesia,1,,,,,1,,
117,Gibraltar,1,,,,1.0,0,,
118,Vatican City,1,,,,,1,,
119,Mongolia,1,,,,,1,,0.3
120,Réunion,1,,,,,1,,
121,St. Barth,1,,,,,1,,
122,Togo,1,,,,,1,,0.1
123,Turkey,1,,,,,1,,
124,Total:,126643,454.0,4638.0,22.0,68325.0,53680,5708.0,16.2
