,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop
93,Cuba,3,,,,,3,,0.3
94,Liechtenstein,3,,,,,3,,
95,Martinique,3,,,,,3,,
96,Moldova,3,,,,,3,,0.7
97,Nigeria,2,,,,,2,,
98,Sri Lanka,2,,,,1.0,1,,0.1
99,Bolivia,2,,,,,2,,0.2
100,Burkina Faso,2,,,,,2,,0.1
101,Cameroon,2,,,,,2,,0.1
102,Channel Islands,2,,,,,2,,
103,Faeroe Islands,2,,,,,2,,
104,Honduras,2,,,,,2,,0.2
105,Jamaica,2,,,,,2,,0.7
106,Saint Martin,2,,,,,2,,
107,Andorra,1,,,,,1,,
108,Armenia,1,,,,,1,,0.3
109,Jordan,1,,,,,1,,0.1
110,Monaco,1,,,,,1,,
111,Nepal,1,,,,1.0,0,,
112,Ukraine,1,,,,,1,,
113,Bhutan,1,,,,,1,,
114,Ivory Coast,1,,,,,1,,
115,DRC,1,,,,,1,,
116,French Polynesia,1,,,,,1,,
117,Gibraltar,1,,,,1.0,0,,
118,Vatican City,1,,,,,1,,
119,Mongolia,1,,,,,1,,0.3
120,Réunion,1,,,,,1,,
121,St. Barth,1,,,,,1,,
122,Togo,1,,,,,1,,0.1
123,Turkey,1,,,,,1,,
124,Total:,126369,180.0,4633.0,17.0,68304.0,53432,5707.0,16.2
